ticker,event_id,direction,threshold_pct,start_date,acceleration_date,peak_date,start_price,acceleration_price,peak_price,gain_pct,duration_days,days_consolidating_before,pre_move_volatility_pct,is_fakeout,failed_at_pct,snapshot_lookbacks_captured,signals_fired,earliest_signal_days_before
ZAIN,ZAIN_2023-06-13_up_10,UP,10.0,2023-06-13,2023-11-22,2024-01-03,3.0328195723507663,3.232543450128653,3.4220499863397977,12.833945597605577,146,2,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-06-14_up_10,UP,10.0,2023-06-14,2023-11-22,2024-01-03,2.988909915113837,3.232543450128653,3.4220499863397977,14.491573300209811,145,1,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-06-15_up_10,UP,10.0,2023-06-15,2023-11-22,2024-01-03,2.8926678793334197,3.232543450128653,3.4220499863397977,18.300825711397177,144,1,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-06-18_up_10,UP,10.0,2023-06-18,2023-11-22,2024-01-03,2.848998210057236,3.232543450128653,3.4220499863397977,20.11415009878329,143,1,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-06-20_up_10,UP,10.0,2023-06-20,2023-11-22,2024-01-03,2.8007716006631966,3.232543450128653,3.4220499863397977,22.182400932996043,141,3,,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-07-05_up_10,UP,10.0,2023-07-05,2023-11-22,2024-01-03,2.813275912354359,3.232543450128653,3.4220499863397977,21.639330550979306,130,3,29.422183196592087,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-07-31_up_10,UP,10.0,2023-07-31,2023-11-22,2024-01-03,2.822362681129238,3.232543450128653,3.4220499863397977,21.247705308044345,112,25,25.990358471256712,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-08-22_up_10,UP,10.0,2023-08-22,2023-11-22,2024-01-03,2.9199530341720896,3.232543450128653,3.4220499863397977,17.19537767531492,96,2,18.396290772041223,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-08-23_up_10,UP,10.0,2023-08-23,2023-11-22,2024-01-03,2.9167921673448944,3.232543450128653,3.4220499863397977,17.322379861395156,95,3,19.045194085782764,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-08-24_up_10,UP,10.0,2023-08-24,2023-11-22,2024-01-03,2.8703559701806185,3.232543450128653,3.4220499863397977,19.22040408543696,94,3,19.20930924511069,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-08-27_up_10,UP,10.0,2023-08-27,2023-11-22,2024-01-03,2.8495773005893392,3.232543450128653,3.4220499863397977,20.089740525096893,93,3,19.373669572027307,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-08-29_up_10,UP,10.0,2023-08-29,2023-11-22,2024-01-03,2.8291909614308905,3.232543450128653,3.4220499863397977,20.955072774906046,91,5,19.667625223315714,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-09-26_up_10,UP,10.0,2023-09-26,2023-11-22,2024-01-03,3.0210583362854555,3.232543450128653,3.4220499863397977,13.273217707784543,71,19,16.574851917615867,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-09-27_up_10,UP,10.0,2023-09-27,2023-11-22,2024-01-03,2.9659424477746024,3.232543450128653,3.4220499863397977,15.37816551050816,70,76,16.619865323474993,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-10-01_up_10,UP,10.0,2023-10-01,2023-11-22,2024-01-03,2.9238888170129753,3.232543450128653,3.4220499863397977,17.037623538494888,68,5,16.17471414734757,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-10-11_up_10,UP,10.0,2023-10-11,2023-11-22,2024-01-03,2.916827554411656,3.232543450128653,3.4220499863397977,17.32095650166224,60,13,16.68487861445453,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-11-06_up_10,UP,10.0,2023-11-06,2023-11-22,2024-07-09,3.0078485105873827,3.232543450128653,3.547690384548371,17.947774698785157,176,48,17.365184280924105,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",12,90
ZAIN,ZAIN_2023-11-29_up_10,UP,10.0,2023-11-29,2024-01-02,2024-08-04,3.088537247422272,3.366239993028701,3.939168150988547,27.541545897697073,177,1,16.040769006934138,True,2.6468501552724777,"[90, 60, 30, 14, 7, 3, 1, 0]",13,90
ZAIN,ZAIN_2023-12-11_up_10,UP,10.0,2023-12-11,2024-01-02,2024-08-04,3.07640837602165,3.366239993028701,3.939168150988547,28.044383889066143,169,6,21.787611582013508,True,3.051539745547945,"[90, 60, 30, 14, 7, 3, 1, 0]",13,90
