ticker,event_id,direction,threshold_pct,start_date,acceleration_date,peak_date,start_price,acceleration_price,peak_price,gain_pct,duration_days,days_consolidating_before,pre_move_volatility_pct,is_fakeout,failed_at_pct,snapshot_lookbacks_captured,signals_fired,earliest_signal_days_before
AGILITY,AGILITY_2023-06-11_up_10,UP,10.0,2023-06-11,2023-06-20,2023-09-12,2.546655536743388,2.5822677909142846,3.1108206943397234,22.15317892257147,67,10,,False,,"[14, 7, 3, 1, 0]",5,27
AGILITY,AGILITY_2023-06-15_up_10,UP,10.0,2023-06-15,2023-06-20,2023-09-12,2.544903082558664,2.5822677909142846,3.1108206943397234,22.23729522980819,63,14,,False,,"[14, 7, 3, 1, 0]",5,27
AGILITY,AGILITY_2023-06-19_up_10,UP,10.0,2023-06-19,2023-06-20,2023-09-12,2.5144825377687705,2.5822677909142846,3.1108206943397234,23.71613831528591,61,8,,False,,"[14, 7, 3, 1, 0]",5,27
AGILITY,AGILITY_2023-08-31_up_10,UP,10.0,2023-08-31,2024-04-25,2024-05-01,2.8408288570837343,3.4506907675875875,3.592835914840388,26.471396046315505,174,25,24.157549027437813,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-09-17_up_10,UP,10.0,2023-09-17,2024-04-25,2024-05-13,2.9100875335874425,3.4506907675875875,3.621408526346279,24.443285109089068,171,1,26.45634627218444,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-09-18_up_10,UP,10.0,2023-09-18,2024-04-25,2024-05-13,2.9002256095578467,3.4506907675875875,3.621408526346279,24.866441921336605,170,2,27.207321909952192,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-09-19_up_10,UP,10.0,2023-09-19,2024-04-25,2024-05-13,2.8611618150094533,3.4506907675875875,3.621408526346279,26.571258827397497,169,3,27.083314928366974,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-09-25_up_10,UP,10.0,2023-09-25,2024-04-25,2024-06-02,2.856977929963444,3.4506907675875875,3.6639044127939733,28.244057273513974,179,7,27.024309857309962,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-09-26_up_10,UP,10.0,2023-09-26,2024-04-25,2024-06-02,2.8144978190569327,3.4506907675875875,3.6639044127939733,30.17968562582348,178,7,26.10351176509072,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
AGILITY,AGILITY_2023-10-10_up_10,UP,10.0,2023-10-10,2024-04-25,2024-06-10,2.7646152861928504,3.4506907675875875,3.936312648267958,42.38193168962222,174,12,23.19788002775504,False,,"[90, 60, 30, 14, 7, 3, 1, 0]",14,90
